Using nonce 18369355690310434798
ProgramPool (avg. ticks 0, avg. max stack size 0, rp 0)<
  Program 945 <size 193, parent 192, gen gap 1, avg score 130.293, runs 2<
  Program 946 <size 192, parent 221, gen gap 1, avg score 129.618, runs 2<
  Program 947 <size 0, parent 24, gen gap 1, avg score 0, runs 2<
  Program 948 <size 0, parent 541, gen gap 1, avg score 0, runs 2<
>

iteration 5
highest score< index: 227, score: 4957.96, runs: 7 >

ProgramPool (avg. ticks 13011.3, avg. max stack size 146.404, rp 53760)<
  Program 0 <size 181, parent none, gen gap 0, avg score 289.598, runs 863.713<
  Program 1 <size 184, parent 0, gen gap 1, avg score 179.499, runs 263.996<
  Program 2 <size 1025, parent 1, gen gap 1, avg score 223.799, runs 37<
  Program 3 <size 176, parent 0, gen gap 1, avg score 503.041, runs 227.125<
  Program 4 <size 177, parent 0, gen gap 1, avg score 368.387, runs 155.188<
  Program 5 <size 183, parent 0, gen gap 1, avg score 1651.25, runs 116.5<
  Program 6 <size 190, parent 5, gen gap 1, avg score 657.035, runs 42.25<
  Program 7 <size 173, parent 4, gen gap 1, avg score 497.276, runs 48.5<
  Program 8 <size 182, parent 3, gen gap 1, avg score 189.939, runs 28.75<
  Program 9 <size 192, parent 5, gen gap 1, avg score 575.965, runs 58.5<
  Program 10 <size 182, parent 3, gen gap 1, avg score 152.748, runs 35.75<
  Program 11 <size 182, parent 3, gen gap 1, avg score 174.744, runs 31.25<
  Program 12 <size 184, parent 1, gen gap 1, avg score 939.145, runs 25.375<
  Program 13 <size 192, parent 5, gen gap 1, avg score 372.126, runs 28.5<
  Program 14 <size 182, parent 3, gen gap 1, avg score 206.066, runs 26.5<
  Program 15 <size 182, parent 3, gen gap 1, avg score 198.573, runs 27.5<
  Program 16 <size 182, parent 3, gen gap 1, avg score 200.395, runs 27.25<
  Program 17 <size 171, parent 4, gen gap 1, avg score 134.258, runs 28.75<
  Program 18 <size 182, parent 0, gen gap 1, avg score 260.46, runs 79.75<
  Program 19 <size 198, parent 5, gen gap 1, avg score 1973.7, runs 26.75<
  Program 20 <size 1025, parent 1, gen gap 1, avg score 131.776, runs 27<
  Program 21 <size 182, parent 3, gen gap 1, avg score 170.648, runs 32<
  Program 22 <size 182, parent 3, gen gap 1, avg score 321.221, runs 17<
  Program 23 <size 182, parent 3, gen gap 1, avg score 364.05, runs 15<
  Program 24 <size 190, parent 5, gen gap 1, avg score 779.488, runs 30.5<
  Program 25 <size 190, parent 0, gen gap 8, avg score 130.634, runs 4<
  Program 26 <size 202, parent 5, gen gap 1, avg score 1394.2, runs 24.5<
  Program 27 <size 190, parent 0, gen gap 8, avg score 117.058, runs 11.625<
  Program 28 <size 182, parent 3, gen gap 1, avg score 682.594, runs 8<
  Program 29 <size 182, parent 3, gen gap 1, avg score 390.054, runs 14<
  Program 30 <size 191, parent 0, gen gap 9, avg score 104.499, runs 12.125<
  Program 31 <size 193, parent 0, gen gap 11, avg score 120.462, runs 8<
  Program 32 <size 186, parent 18, gen gap 1, avg score 158.234, runs 17<
  Program 33 <size 193, parent 0, gen gap 11, avg score 123.278, runs 8.25<
  Program 34 <size 182, parent 3, gen gap 1, avg score 218.43, runs 25<
  Program 35 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 36 <size 191, parent 0, gen gap 9, avg score 102.983, runs 9.5<
  Program 37 <size 189, parent 0, gen gap 7, avg score 120.545, runs 6<
  Program 38 <size 192, parent 0, gen gap 10, avg score 129.172, runs 6<
  Program 39 <size 192, parent 0, gen gap 10, avg score 129.283, runs 4<
  Program 40 <size 3, parent 4, gen gap 1, avg score 158.527, runs 5.5<
  Program 41 <size 193, parent 0, gen gap 11, avg score 118.415, runs 19<
  Program 42 <size 193, parent 0, gen gap 11, avg score 128.29, runs 7.5<
  Program 43 <size 186, parent 18, gen gap 1, avg score 125.115, runs 21.5<
  Program 44 <size 193, parent 0, gen gap 11, avg score 112.963, runs 4<
  Program 45 <size 193, parent 0, gen gap 11, avg score 128.383, runs 7<
  Program 46 <size 192, parent 0, gen gap 11, avg score 64.4745, runs 4<
  Program 47 <size 182, parent 3, gen gap 1, avg score 303.375, runs 18<
  Program 48 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 49 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 50 <size 192, parent 0, gen gap 10, avg score 120.1, runs 7<
  Program 51 <size 344, parent 4, gen gap 1, avg score 2478.98, runs 14<
  Program 52 <size 193, parent 0, gen gap 11, avg score 113.082, runs 12<
  Program 53 <size 193, parent 0, gen gap 11, avg score 119.901, runs 19<
  Program 54 <size 193, parent 0, gen gap 11, avg score 121.231, runs 11.75<
  Program 55 <size 193, parent 0, gen gap 11, avg score 121.085, runs 17.75<
  Program 56 <size 193, parent 0, gen gap 11, avg score 123.544, runs 6.5<
  Program 57 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 58 <size 192, parent 0, gen gap 10, avg score 129.084, runs 5<
  Program 59 <size 193, parent 0, gen gap 11, avg score 125.585, runs 13.3125<
  Program 60 <size 193, parent 0, gen gap 11, avg score 104.935, runs 22.5<
  Program 61 <size 193, parent 0, gen gap 11, avg score 118.071, runs 6<
  Program 62 <size 3, parent 4, gen gap 1, avg score 254.45, runs 12.5<
  Program 63 <size 182, parent 3, gen gap 1, avg score 507.977, runs 10.75<
  Program 64 <size 192, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 65 <size 192, parent 0, gen gap 10, avg score 129.618, runs 2<
  Program 66 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 67 <size 193, parent 0, gen gap 11, avg score 115.358, runs 12.25<
  Program 68 <size 193, parent 0, gen gap 11, avg score 109.139, runs 8<
  Program 69 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 70 <size 192, parent 0, gen gap 10, avg score 129.283, runs 4<
  Program 71 <size 175, parent 4, gen gap 1, avg score 212.061, runs 12.5<
  Program 72 <size 182, parent 3, gen gap 1, avg score 240.317, runs 17<
  Program 73 <size 192, parent 0, gen gap 10, avg score 117.17, runs 11.625<
  Program 74 <size 192, parent 30, gen gap 1, avg score 129.618, runs 2<
  Program 75 <size 193, parent 0, gen gap 11, avg score 100.297, runs 10<
  Program 76 <size 186, parent 18, gen gap 1, avg score 192.141, runs 14<
  Program 77 <size 188, parent 18, gen gap 1, avg score 336.247, runs 8<
  Program 78 <size 193, parent 0, gen gap 11, avg score 89.9162, runs 24<
  Program 79 <size 193, parent 0, gen gap 11, avg score 122.739, runs 11<
  Program 80 <size 193, parent 0, gen gap 11, avg score 115.106, runs 9.5<
  Program 81 <size 193, parent 0, gen gap 11, avg score 128.29, runs 5.5<
  Program 82 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 83 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 84 <size 192, parent 0, gen gap 10, avg score 129.172, runs 6<
  Program 85 <size 182, parent 3, gen gap 1, avg score 682.594, runs 8<
  Program 86 <size 193, parent 0, gen gap 11, avg score 120.808, runs 17.5<
  Program 87 <size 194, parent 0, gen gap 12, avg score 117.786, runs 6<
  Program 88 <size 194, parent 0, gen gap 12, avg score 120.996, runs 9<
  Program 89 <size 194, parent 78, gen gap 1, avg score 97.7658, runs 4<
  Program 90 <size 194, parent 0, gen gap 12, avg score 127.765, runs 5<
  Program 91 <size 194, parent 0, gen gap 12, avg score 127.765, runs 5<
  Program 92 <size 194, parent 80, gen gap 1, avg score 127.765, runs 5<
  Program 93 <size 194, parent 60, gen gap 1, avg score 105.721, runs 13<
  Program 94 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 95 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 96 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 97 <size 193, parent 27, gen gap 3, avg score 124.088, runs 15<
  Program 98 <size 194, parent 0, gen gap 12, avg score 127.796, runs 8<
  Program 99 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 100 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 101 <size 194, parent 0, gen gap 12, avg score 112.863, runs 4<
  Program 102 <size 193, parent 0, gen gap 11, avg score 122.274, runs 12.125<
  Program 103 <size 188, parent 18, gen gap 1, avg score 336.247, runs 8<
  Program 104 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 105 <size 192, parent 0, gen gap 10, avg score 123.733, runs 6<
  Program 106 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 107 <size 194, parent 0, gen gap 12, avg score 120.729, runs 14.25<
  Program 108 <size 194, parent 41, gen gap 1, avg score 107.721, runs 6<
  Program 109 <size 194, parent 0, gen gap 12, avg score 127.693, runs 11<
  Program 110 <size 192, parent 0, gen gap 10, avg score 129.283, runs 4<
  Program 111 <size 193, parent 0, gen gap 11, avg score 128.508, runs 6<
  Program 112 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 113 <size 195, parent 0, gen gap 12, avg score 46.65, runs 5.5<
  Program 114 <size 192, parent 0, gen gap 10, avg score 127.362, runs 9.5<
  Program 115 <size 193, parent 0, gen gap 11, avg score 115.124, runs 7<
  Program 116 <size 193, parent 0, gen gap 11, avg score 111.598, runs 7.5<
  Program 117 <size 194, parent 0, gen gap 12, avg score 112.863, runs 4<
  Program 118 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 119 <size 195, parent 0, gen gap 12, avg score 64.1437, runs 4<
  Program 120 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 121 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 122 <size 194, parent 79, gen gap 1, avg score 127.851, runs 6<
  Program 123 <size 193, parent 0, gen gap 11, avg score 116.42, runs 10.75<
  Program 124 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 125 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 126 <size 194, parent 0, gen gap 10, avg score 129.618, runs 2<
  Program 127 <size 193, parent 0, gen gap 11, avg score 122.351, runs 10.5<
  Program 128 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 129 <size 194, parent 0, gen gap 12, avg score 127.851, runs 6<
  Program 130 <size 194, parent 0, gen gap 12, avg score 117.786, runs 6<
  Program 131 <size 194, parent 0, gen gap 12, avg score 93.0452, runs 12.5<
  Program 132 <size 194, parent 102, gen gap 1, avg score 126.021, runs 10.25<
  Program 133 <size 193, parent 0, gen gap 11, avg score 112.963, runs 4<
  Program 134 <size 194, parent 0, gen gap 12, avg score 118.526, runs 7<
  Program 135 <size 194, parent 0, gen gap 12, avg score 124.2, runs 9<
  Program 136 <size 194, parent 0, gen gap 12, avg score 127.634, runs 12<
  Program 137 <size 195, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 138 <size 194, parent 0, gen gap 12, avg score 127.535, runs 6.5<
  Program 139 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 140 <size 195, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 141 <size 194, parent 0, gen gap 12, avg score 117.76, runs 12.5<
  Program 142 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 143 <size 194, parent 86, gen gap 1, avg score 121.837, runs 11<
  Program 144 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 145 <size 194, parent 0, gen gap 12, avg score 127.796, runs 8<
  Program 146 <size 191, parent 0, gen gap 9, avg score 120.946, runs 7<
  Program 147 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 148 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 149 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 150 <size 194, parent 0, gen gap 12, avg score 117.346, runs 9<
  Program 151 <size 194, parent 67, gen gap 1, avg score 127.96, runs 4<
  Program 152 <size 192, parent 0, gen gap 10, avg score 115.754, runs 17<
  Program 153 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 154 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 155 <size 194, parent 0, gen gap 10, avg score 64.8088, runs 4<
  Program 156 <size 193, parent 0, gen gap 11, avg score 117.634, runs 15.125<
  Program 157 <size 194, parent 0, gen gap 12, avg score 127.765, runs 5<
  Program 158 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 159 <size 193, parent 0, gen gap 11, avg score 125.351, runs 10.5<
  Program 160 <size 194, parent 0, gen gap 12, avg score 127.851, runs 6<
  Program 161 <size 192, parent 0, gen gap 11, avg score 32.2373, runs 8<
  Program 162 <size 194, parent 0, gen gap 12, avg score 114.226, runs 14.75<
  Program 163 <size 194, parent 0, gen gap 12, avg score 107.721, runs 6<
  Program 164 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 165 <size 194, parent 0, gen gap 12, avg score 123.219, runs 7<
  Program 166 <size 194, parent 0, gen gap 12, avg score 92.3326, runs 7<
  Program 167 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 168 <size 193, parent 0, gen gap 11, avg score 117.083, runs 13.75<
  Program 169 <size 194, parent 0, gen gap 12, avg score 97.6567, runs 6<
  Program 170 <size 192, parent 0, gen gap 10, avg score 129.618, runs 2<
  Program 171 <size 195, parent 0, gen gap 12, avg score 20.9449, runs 12.25<
  Program 172 <size 194, parent 55, gen gap 1, avg score 104.184, runs 10.5<
  Program 173 <size 181, parent 0, gen gap 1, avg score 913.906, runs 6<
  Program 174 <size 194, parent 0, gen gap 12, avg score 110.473, runs 7<
  Program 175 <size 193, parent 152, gen gap 1, avg score 107.488, runs 9<
  Program 176 <size 194, parent 116, gen gap 1, avg score 100.177, runs 9<
  Program 177 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 178 <size 194, parent 0, gen gap 12, avg score 110.473, runs 7<
  Program 179 <size 194, parent 78, gen gap 1, avg score 127.796, runs 8<
  Program 180 <size 194, parent 60, gen gap 1, avg score 127.96, runs 4<
  Program 181 <size 194, parent 0, gen gap 12, avg score 60.1227, runs 5.5<
  Program 182 <size 193, parent 0, gen gap 11, avg score 122.423, runs 16<
  Program 183 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 184 <size 194, parent 0, gen gap 12, avg score 110.084, runs 7<
  Program 185 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 186 <size 182, parent 3, gen gap 1, avg score 2730.38, runs 2<
  Program 187 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 188 <size 192, parent 30, gen gap 1, avg score 70.4979, runs 8.25<
  Program 189 <size 195, parent 0, gen gap 12, avg score 64.1437, runs 4<
  Program 190 <size 182, parent 0, gen gap 1, avg score 104.178, runs 6<
  Program 191 <size 193, parent 0, gen gap 11, avg score 122.382, runs 5<
  Program 192 <size 194, parent 156, gen gap 1, avg score 112.805, runs 10.5<
  Program 193 <size 195, parent 0, gen gap 12, avg score 18.3268, runs 14<
  Program 194 <size 194, parent 0, gen gap 12, avg score 127.851, runs 6<
  Program 195 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 196 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 197 <size 194, parent 0, gen gap 12, avg score 127.851, runs 6<
  Program 198 <size 193, parent 0, gen gap 11, avg score 112.963, runs 4<
  Program 199 <size 194, parent 0, gen gap 12, avg score 118.009, runs 14.5<
  Program 200 <size 193, parent 0, gen gap 11, avg score 119.929, runs 11.5<
  Program 201 <size 195, parent 0, gen gap 12, avg score 36.6535, runs 7<
  Program 202 <size 194, parent 0, gen gap 12, avg score 122.375, runs 6<
  Program 203 <size 182, parent 3, gen gap 1, avg score 546.075, runs 10<
  Program 204 <size 194, parent 0, gen gap 12, avg score 122.647, runs 12.5<
  Program 205 <size 194, parent 54, gen gap 1, avg score 113.752, runs 11.5<
  Program 206 <size 194, parent 123, gen gap 1, avg score 127.96, runs 4<
  Program 207 <size 194, parent 0, gen gap 12, avg score 127.765, runs 5<
  Program 208 <size 194, parent 159, gen gap 1, avg score 112.863, runs 4<
  Program 209 <size 195, parent 0, gen gap 12, avg score 64.1437, runs 4<
  Program 210 <size 195, parent 0, gen gap 12, avg score 42.7625, runs 6<
  Program 211 <size 193, parent 0, gen gap 11, avg score 127.926, runs 9<
  Program 212 <size 193, parent 0, gen gap 11, avg score 128.421, runs 5<
  Program 213 <size 194, parent 182, gen gap 1, avg score 127.96, runs 4<
  Program 214 <size 194, parent 0, gen gap 12, avg score 116.141, runs 8<
  Program 215 <size 193, parent 0, gen gap 11, avg score 104.807, runs 8<
  Program 216 <size 194, parent 86, gen gap 1, avg score 122.601, runs 12<
  Program 217 <size 192, parent 36, gen gap 1, avg score 129.046, runs 7<
  Program 218 <size 194, parent 0, gen gap 12, avg score 119.1, runs 7<
  Program 219 <size 193, parent 0, gen gap 11, avg score 124.638, runs 9<
  Program 220 <size 193, parent 217, gen gap 1, avg score 128.949, runs 2<
  Program 221 <size 194, parent 0, gen gap 12, avg score 123.824, runs 12.5<
  Program 222 <size 194, parent 0, gen gap 12, avg score 123.219, runs 7<
  Program 223 <size 194, parent 53, gen gap 1, avg score 127.706, runs 9<
  Program 224 <size 194, parent 211, gen gap 1, avg score 127.525, runs 12<
  Program 225 <size 194, parent 159, gen gap 1, avg score 127.765, runs 5<
  Program 226 <size 194, parent 60, gen gap 1, avg score 128.287, runs 2<
  Program 227 <size 194, parent 0, gen gap 12, avg score 127.635, runs 5.5<
  Program 228 <size 194, parent 0, gen gap 12, avg score 85.2907, runs 6.75<
  Program 229 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 230 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 231 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 232 <size 193, parent 0, gen gap 11, avg score 97.1979, runs 6<
  Program 233 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 234 <size 182, parent 3, gen gap 1, avg score 2730.38, runs 2<
  Program 235 <size 194, parent 59, gen gap 1, avg score 121.454, runs 5<
  Program 236 <size 194, parent 41, gen gap 1, avg score 127.796, runs 8<
  Program 237 <size 193, parent 0, gen gap 11, avg score 116.429, runs 6.75<
  Program 238 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 239 <size 193, parent 152, gen gap 1, avg score 128.618, runs 4<
  Program 240 <size 194, parent 0, gen gap 12, avg score 114.567, runs 13.75<
  Program 241 <size 195, parent 0, gen gap 12, avg score 51.3149, runs 5<
  Program 242 <size 194, parent 0, gen gap 12, avg score 115.686, runs 10<
  Program 243 <size 193, parent 110, gen gap 1, avg score 128.949, runs 2<
  Program 244 <size 194, parent 68, gen gap 1, avg score 127.96, runs 4<
  Program 245 <size 194, parent 0, gen gap 12, avg score 97.7658, runs 4<
  Program 246 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 247 <size 194, parent 0, gen gap 12, avg score 127.765, runs 5<
  Program 248 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 249 <size 194, parent 0, gen gap 12, avg score 127.765, runs 5<
  Program 250 <size 194, parent 75, gen gap 1, avg score 72.0428, runs 10<
  Program 251 <size 194, parent 185, gen gap 1, avg score 128.287, runs 2<
  Program 252 <size 194, parent 97, gen gap 1, avg score 120.248, runs 8<
  Program 253 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 254 <size 194, parent 56, gen gap 1, avg score 119.1, runs 7<
  Program 255 <size 194, parent 41, gen gap 1, avg score 128.287, runs 2<
  Program 256 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 257 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 258 <size 194, parent 59, gen gap 1, avg score 124.088, runs 9.625<
  Program 259 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 260 <size 194, parent 200, gen gap 1, avg score 115.143, runs 5<
  Program 261 <size 195, parent 0, gen gap 12, avg score 32.0718, runs 8<
  Program 262 <size 182, parent 3, gen gap 1, avg score 606.75, runs 9<
  Program 263 <size 194, parent 53, gen gap 1, avg score 127.765, runs 5<
  Program 264 <size 194, parent 0, gen gap 12, avg score 123.69, runs 8<
  Program 265 <size 194, parent 148, gen gap 1, avg score 128.287, runs 2<
  Program 266 <size 194, parent 0, gen gap 12, avg score 127.851, runs 6<
  Program 267 <size 194, parent 0, gen gap 12, avg score 108.501, runs 10<
  Program 268 <size 193, parent 0, gen gap 11, avg score 128.618, runs 4<
  Program 269 <size 194, parent 0, gen gap 12, avg score 119.745, runs 8<
  Program 270 <size 194, parent 0, gen gap 12, avg score 79.2667, runs 13.375<
  Program 271 <size 194, parent 97, gen gap 1, avg score 128.287, runs 2<
  Program 272 <size 194, parent 55, gen gap 1, avg score 127.727, runs 7<
  Program 273 <size 194, parent 0, gen gap 12, avg score 97.7658, runs 4<
  Program 274 <size 194, parent 0, gen gap 12, avg score 127.851, runs 6<
  Program 275 <size 194, parent 168, gen gap 1, avg score 102.208, runs 9.5<
  Program 276 <size 194, parent 182, gen gap 1, avg score 101.846, runs 7<
  Program 277 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 278 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 279 <size 193, parent 0, gen gap 11, avg score 107.635, runs 6<
  Program 280 <size 194, parent 27, gen gap 4, avg score 128.287, runs 2<
  Program 281 <size 195, parent 0, gen gap 12, avg score 42.7625, runs 6<
  Program 282 <size 187, parent 173, gen gap 1, avg score 900.901, runs 6<
  Program 283 <size 194, parent 0, gen gap 12, avg score 112.863, runs 4<
  Program 284 <size 197, parent 0, gen gap 13, avg score 63.8162, runs 4<
  Program 285 <size 195, parent 135, gen gap 1, avg score 111.53, runs 4<
  Program 286 <size 194, parent 0, gen gap 12, avg score 115.556, runs 10<
  Program 287 <size 194, parent 0, gen gap 12, avg score 127.851, runs 6<
  Program 288 <size 195, parent 250, gen gap 1, avg score 127.632, runs 2<
  Program 289 <size 195, parent 0, gen gap 12, avg score 36.6535, runs 7<
  Program 290 <size 193, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 291 <size 194, parent 168, gen gap 1, avg score 127.96, runs 4<
  Program 292 <size 195, parent 252, gen gap 1, avg score 127.632, runs 2<
  Program 293 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 294 <size 193, parent 84, gen gap 1, avg score 128.949, runs 2<
  Program 295 <size 192, parent 0, gen gap 11, avg score 42.983, runs 6<
  Program 296 <size 195, parent 0, gen gap 13, avg score 127.078, runs 7<
  Program 297 <size 195, parent 0, gen gap 13, avg score 121.594, runs 7.25<
  Program 298 <size 195, parent 0, gen gap 13, avg score 127.308, runs 4<
  Program 299 <size 195, parent 0, gen gap 13, avg score 95.6446, runs 6<
  Program 300 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 301 <size 194, parent 0, gen gap 12, avg score 127.558, runs 8.5<
  Program 302 <size 195, parent 0, gen gap 13, avg score 127.632, runs 2<
  Program 303 <size 194, parent 127, gen gap 1, avg score 116.713, runs 11<
  Program 304 <size 193, parent 27, gen gap 3, avg score 128.618, runs 4<
  Program 305 <size 195, parent 240, gen gap 1, avg score 118.682, runs 5.5<
  Program 306 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 307 <size 192, parent 27, gen gap 2, avg score 129.618, runs 2<
  Program 308 <size 195, parent 0, gen gap 13, avg score 120.95, runs 5<
  Program 309 <size 195, parent 0, gen gap 13, avg score 127.632, runs 2<
  Program 310 <size 192, parent 0, gen gap 10, avg score 129.283, runs 4<
  Program 311 <size 186, parent 18, gen gap 1, avg score 336.247, runs 8<
  Program 312 <size 195, parent 0, gen gap 13, avg score 127.146, runs 8<
  Program 313 <size 195, parent 291, gen gap 1, avg score 127.632, runs 2<
  Program 314 <size 195, parent 0, gen gap 13, avg score 127.078, runs 7<
  Program 315 <size 195, parent 0, gen gap 13, avg score 126.88, runs 6<
  Program 316 <size 195, parent 267, gen gap 1, avg score 89.1067, runs 10<
  Program 317 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 318 <size 194, parent 0, gen gap 12, avg score 87.592, runs 6<
  Program 319 <size 195, parent 0, gen gap 13, avg score 111.53, runs 4<
  Program 320 <size 194, parent 79, gen gap 1, avg score 97.7658, runs 4<
  Program 321 <size 3, parent 4, gen gap 1, avg score 268.456, runs 2<
  Program 322 <size 194, parent 175, gen gap 1, avg score 127.96, runs 4<
  Program 323 <size 193, parent 188, gen gap 1, avg score 128.949, runs 2<
  Program 324 <size 195, parent 0, gen gap 13, avg score 113.195, runs 9<
  Program 325 <size 194, parent 0, gen gap 12, avg score 122.186, runs 12.25<
  Program 326 <size 195, parent 0, gen gap 13, avg score 77.2096, runs 8.25<
  Program 327 <size 195, parent 0, gen gap 13, avg score 117.738, runs 8.5<
  Program 328 <size 195, parent 221, gen gap 1, avg score 127.632, runs 2<
  Program 329 <size 195, parent 0, gen gap 13, avg score 114.786, runs 5<
  Program 330 <size 195, parent 221, gen gap 1, avg score 127.632, runs 2<
  Program 331 <size 195, parent 287, gen gap 1, avg score 127.632, runs 2<
  Program 332 <size 195, parent 134, gen gap 1, avg score 111.368, runs 8<
  Program 333 <size 194, parent 182, gen gap 1, avg score 127.96, runs 4<
  Program 334 <size 193, parent 73, gen gap 1, avg score 77.8465, runs 5<
  Program 335 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 336 <size 191, parent 0, gen gap 9, avg score 125.11, runs 7<
  Program 337 <size 195, parent 107, gen gap 1, avg score 110.157, runs 7.5<
  Program 338 <size 195, parent 139, gen gap 1, avg score 127.632, runs 2<
  Program 339 <size 194, parent 0, gen gap 12, avg score 107.721, runs 6<
  Program 340 <size 195, parent 141, gen gap 1, avg score 109.255, runs 7<
  Program 341 <size 195, parent 0, gen gap 13, avg score 127.308, runs 4<
  Program 342 <size 195, parent 124, gen gap 1, avg score 127.632, runs 2<
  Program 343 <size 197, parent 0, gen gap 13, avg score 63.8162, runs 4<
  Program 344 <size 195, parent 218, gen gap 1, avg score 127.308, runs 4<
  Program 345 <size 192, parent 0, gen gap 11, avg score 128.949, runs 2<
  Program 346 <size 195, parent 125, gen gap 1, avg score 127.632, runs 2<
  Program 347 <size 195, parent 165, gen gap 1, avg score 111.53, runs 4<
  Program 348 <size 194, parent 0, gen gap 12, avg score 128.287, runs 2<
  Program 349 <size 195, parent 0, gen gap 13, avg score 127.632, runs 2<
  Program 350 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 351 <size 195, parent 257, gen gap 1, avg score 127.632, runs 2<
  Program 352 <size 195, parent 264, gen gap 1, avg score 116.682, runs 6<
  Program 353 <size 194, parent 0, gen gap 12, avg score 101.846, runs 7<
  Program 354 <size 195, parent 157, gen gap 1, avg score 127.308, runs 4<
  Program 355 <size 193, parent 38, gen gap 1, avg score 128.949, runs 2<
  Program 356 <size 195, parent 132, gen gap 1, avg score 122.146, runs 6.5<
  Program 357 <size 194, parent 82, gen gap 1, avg score 128.287, runs 2<
  Program 358 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 359 <size 194, parent 0, gen gap 12, avg score 127.727, runs 7<
  Program 360 <size 195, parent 223, gen gap 1, avg score 127.632, runs 2<
  Program 361 <size 195, parent 192, gen gap 1, avg score 101.871, runs 5<
  Program 362 <size 194, parent 0, gen gap 12, avg score 127.96, runs 4<
  Program 363 <size 193, parent 0, gen gap 11, avg score 109.711, runs 6<
  Program 364 <size 194, parent 0, gen gap 12, avg score 125.248, runs 7<
